date,resort algarve,algarve hotel,algarve tourism,algarve vacation,is_holiday_pt,holiday_name,holiday_type,year,month,day,weekday,is_weekend,trend_mean,trend_max,is_before_holiday,is_after_holiday
2017-07-23,0,87,0,0,False,,none,2017,7,23,6,True,21.75,87,False,False
2017-07-24,0,70,0,0,False,,none,2017,7,24,0,False,17.5,70,False,False
2017-07-25,0,77,0,0,False,,none,2017,7,25,1,False,19.25,77,False,False
2017-07-26,0,70,0,0,False,,none,2017,7,26,2,False,17.5,70,False,False
2017-07-27,0,53,0,0,False,,none,2017,7,27,3,False,13.25,53,False,False
2017-07-28,0,51,0,0,False,,none,2017,7,28,4,False,12.75,51,False,False
2017-07-29,0,73,0,0,False,,none,2017,7,29,5,True,18.25,73,False,False
2017-07-30,34,90,0,0,False,,none,2017,7,30,6,True,31.0,90,False,False
2017-07-31,0,73,0,0,False,,none,2017,7,31,0,False,18.25,73,False,False
2017-08-01,0,47,0,0,False,,none,2017,8,1,1,False,11.75,47,False,False
2017-08-02,0,73,0,0,False,,none,2017,8,2,2,False,18.25,73,False,False
2017-08-03,0,64,0,0,False,,none,2017,8,3,3,False,16.0,64,False,False
2017-08-04,0,41,0,0,False,,none,2017,8,4,4,False,10.25,41,False,False
2017-08-05,0,80,0,0,False,,none,2017,8,5,5,True,20.0,80,False,False
2017-08-06,0,83,0,0,False,,none,2017,8,6,6,True,20.75,83,False,False
2017-08-07,0,88,0,0,False,,none,2017,8,7,0,False,22.0,88,False,False
2017-08-08,0,49,0,0,False,,none,2017,8,8,1,False,12.25,49,False,False
2017-08-09,0,71,0,0,False,,none,2017,8,9,2,False,17.75,71,False,False
2017-08-10,0,54,0,0,False,,none,2017,8,10,3,False,13.5,54,False,False
2017-08-11,0,68,0,0,False,,none,2017,8,11,4,False,17.0,68,False,False
2017-08-12,0,97,0,0,False,,none,2017,8,12,5,True,24.25,97,False,False
2017-08-13,0,70,0,0,False,,none,2017,8,13,6,True,17.5,70,False,False
2017-08-14,0,57,0,0,False,,none,2017,8,14,0,False,14.25,57,True,False
2017-08-15,0,42,0,0,True,Assumption Day,public,2017,8,15,1,False,10.5,42,False,False
2017-08-16,0,81,0,0,False,,none,2017,8,16,2,False,20.25,81,False,True
2017-08-17,0,56,0,0,False,,none,2017,8,17,3,False,14.0,56,False,False
2017-08-18,0,70,0,0,False,,none,2017,8,18,4,False,17.5,70,False,False
2017-08-19,0,77,0,0,False,,none,2017,8,19,5,True,19.25,77,False,False
2017-08-20,0,63,0,0,False,,none,2017,8,20,6,True,15.75,63,False,False
2017-08-21,0,71,0,0,False,,none,2017,8,21,0,False,17.75,71,False,False
2017-08-22,0,58,0,0,False,,none,2017,8,22,1,False,14.5,58,False,False
2017-08-23,0,67,0,0,False,,none,2017,8,23,2,False,16.75,67,False,False
2017-08-24,0,47,0,0,False,,none,2017,8,24,3,False,11.75,47,False,False
2017-08-25,0,58,0,0,False,,none,2017,8,25,4,False,14.5,58,False,False
2017-08-26,0,0,0,0,False,,none,2017,8,26,5,True,0.0,0,False,False
2017-08-27,0,100,0,0,False,,none,2017,8,27,6,True,25.0,100,False,False
2017-08-28,0,72,0,0,False,,none,2017,8,28,0,False,18.0,72,False,False
2017-08-29,0,76,0,0,False,,none,2017,8,29,1,False,19.0,76,False,False
2017-08-30,0,84,0,0,False,,none,2017,8,30,2,False,21.0,84,False,False
2017-08-31,0,59,0,0,False,,none,2017,8,31,3,False,14.75,59,False,False
2017-09-01,0,97,0,0,False,,none,2017,9,1,4,False,24.25,97,False,False
